,Date,Open,High,Low,Close,Volume,U001,FTG01P,FTG02P,FRG01P,close_ma5_ratio,close_ma10_ratio,close_ma20_ratio,close_ma60_ratio,close_ma120_ratio,volume_ma5_ratio,volume_ma10_ratio,volume_ma20_ratio,volume_ma60_ratio,volume_ma120_ratio,close_ema5_ratio,close_ema10_ratio,close_ema20_ratio,close_ema60_ratio,close_ema120_ratio,close_lastclose_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,volume_lastvolume_ratio,open_close_ratio,RSI,MACD,MACD_Signal,MACD_Hist,Bollinger_High,Bollinger_Low,ATR,MFI,Stoch_Osc,Stoch_Signal,ROC,Williams_%R,CCI,OBV,Hist_Volatility,ADI,CMF,Keltner_High,Keltner_Low,Vortex_Pos,Vortex_Neg,Parabolic_SAR,ADX,DMP,DMN,EoM,Chaikin_Oscillator,Stoch_RSIk,Stoch_RSId,TSI,TSIs,BoP
10,2018-01-24,71600,73200,71500,72400,3802939,2538.0,1220.37,1247.48,1086.54,-0.0035783099366914397,-0.010252904989747095,,,,-0.21371807939858703,-0.15115098451547784,,,,1.894707324548381e-05,-0.008959681433549048,,,,0.015427769985974754,0.004207573632538569,0.011049723756906077,-0.012430939226519336,-0.18591910736086067,-0.011049723756906077,,,,,,,,,,,,,,13755789.0,,-15206452.21178645,,,,,,76558.44,,,,,-4917254.831862111,,,,,0.47058823529411764
11,2018-01-25,73400,76200,72300,75800,8758929,2562.23,1219.81,1245.71,1075.46,0.04149491618576532,0.031713624608683814,,,,0.6376618001098565,0.7594504588448568,,,,0.030837842644423144,0.03053932584269678,,,,0.04696132596685083,0.013812154696132596,0.005277044854881266,-0.04617414248021108,1.3031999724423662,-0.0316622691292876,,,,,,,,,,,,,,22514718.0,,-8244226.596401836,,,,,,76441.2712,,,,,-2140464.7043887563,,,,,0.6153846153846154
12,2018-01-26,76400,76400,74200,75500,4296170,2574.76,1219.47,1243.84,1080.64,0.03113903305107894,0.026094047295460724,,,,-0.20851554932742702,-0.11271481607869799,,,,0.017680970470835538,0.02154598408067436,,,,-0.00395778364116095,0.0079155672823219,0.011920529801324504,-0.017218543046357615,-0.5095096672207299,0.011920529801324504,,,,,,,,,,,3.5665294924554183,,,18218548.0,,-7463104.778220017,,,,,,70700.0,,,,,-561378.646056464,,,,,-0.4090909090909091
13,2018-01-29,76500,77000,75000,75300,3618328,2598.19,1216.75,1236.68,1082.88,0.01674318120442884,0.019772481040086675,,,,-0.2805880526329582,-0.2538965319643775,,,,0.009940431683756176,0.01536184425020162,,,,-0.0026490066225165563,0.013245033112582781,0.02257636122177955,-0.00398406374501992,-0.15777820710074322,0.01593625498007968,,,,,,,,65.66403737969105,,,3.71900826446281,-26.984126984126988,,14600220.0,,-9995934.378220018,,,,,,70814.0,,,,,-670254.7998244837,,,,,-0.6
14,2018-01-30,74300,74600,73100,73100,5443314,2567.74,1216.18,1232.12,1090.4,-0.017737167428110722,-0.00827567494234161,,,,0.05003495413523624,0.09840754219206535,,,,-0.013129942215789552,-0.011733330212828274,,,,-0.029216467463479414,-0.013280212483399735,0.02051983584131327,0.0,0.5043727379054636,0.016415868673050615,48.46194033936642,,,,,,2255.491952366761,60.335804885810454,,,-1.7473118279569892,-61.904761904761905,,9156906.0,,-15439248.378220018,,,,0.9871382636655949,0.9967845659163987,71061.44,,27.45506496718685,22.158181617020336,-1123289.8370801476,-2385826.335472811,,,,,-0.8
15,2018-01-31,72200,74500,72200,73500,5800892,2566.46,1217.09,1235.75,1084.5,-0.01527331189710611,-0.002036659877800407,,,,0.038929768866866395,0.11340037519277822,,,,-0.00516653378717367,-0.005181432311915319,,,,0.005471956224350205,-0.012311901504787962,0.013605442176870748,-0.017687074829931974,0.06569123148141004,-0.017687074829931974,50.241820851243816,,,,,,2260.230056344646,58.548067472969926,51.85185185185185,,1.1004126547455295,-55.55555555555556,,14957798.0,,-14682610.291263497,,,,0.9746835443037974,0.9082278481012658,71298.98240000001,,24.480909210266955,23.996754008696186,3246249.4262050125,-2630009.2691634316,,,,,0.5652173913043478
16,2018-02-01,74900,75200,74000,74400,2987816,2568.54,1218.22,1237.31,1088.97,0.0005379236148466917,0.011281772461601195,,,,-0.3254434556761062,-0.38885344443303765,,,,0.004665823255648502,0.005720008680990887,,,,0.012244897959183673,0.01904761904761905,0.010752688172043012,-0.005376344086021506,-0.48493852324780395,0.006720430107526882,54.08413406770729,,,,,,2202.6090271885855,56.904852551208684,47.08994708994709,,0.0,-41.269841269841265,,17945614.0,,-15678548.957930163,,,,1.0162337662337662,0.8896103896103896,71527.023104,,25.80624870169049,22.09182580450476,5727823.4748605685,-2807700.1115068607,,,,,-0.4166666666666667
17,2018-02-02,74500,74600,71800,72200,4343077,2525.39,1218.79,1237.62,1097.2,-0.0203527815468114,-0.017152191668935474,,,,-0.02153980095097534,-0.11964736897507068,,,,-0.01683522081441867,-0.019738126871221187,,,,-0.02956989247311828,0.0013440860215053765,0.0332409972299169,-0.00554016620498615,0.45359587069618745,0.03185595567867036,44.9472823271259,,,,,,2262.1801908231996,56.24291407172074,42.32804232804232,47.08994708994709,-2.5641025641025643,-76.19047619047619,,13602537.0,,-18780746.81507302,,,,0.9400630914826499,0.9085173501577287,71745.94217984,,22.62107484531133,29.062903090142996,-880581.3118153533,-3612209.309601277,,,,,-0.8214285714285714
18,2018-02-05,70200,70900,69800,70200,4058439,2491.75,1217.65,1231.91,1106.65,-0.0341221794166208,-0.04320566989232656,,,,-0.10344573614606777,-0.15062287371297864,,,,-0.029817822338762987,-0.03869626032817981,,,,-0.027700831024930747,-0.027700831024930747,0.009971509971509971,-0.005698005698005698,-0.06553832685904487,0.0,38.568327815181135,,,,,,2275.545325085349,50.09031420147063,29.365079365079364,39.594356261022924,-6.648936170212766,-94.44444444444444,,9544098.0,,-19887593.81507302,,,,0.8878504672897196,1.0031152647975077,77000.0,,20.307408817946648,34.6136406922583,-7701855.1468942445,-3965122.6352216043,,,,,2.0185873175002846e-19
19,2018-02-06,69100,71300,68200,70200,5679965,2453.31,1218.9,1236.79,1108.58,-0.026352288488210817,-0.04176904176904177,-0.04137648504711184,,,0.24178357249255794,0.1641689384326897,0.1484890779886011,,,-0.020078110065451984,-0.03188490876489363,-0.04137648504711184,,,0.0,-0.01566951566951567,0.01566951566951567,-0.02849002849002849,0.3995442582727004,-0.01566951566951567,38.568327815181135,,,,76517.61311592469,69942.38688407531,2353.505528030922,43.78441304775012,17.364117364117366,29.68574635241302,-4.229195088676671,-77.27272727272727,-183.84697130712024,9544098.0,8.978869632458519,-18238571.718298826,-0.1843919849556995,77798.42105263157,73230.0,0.8171091445427728,1.0,76856.0,,17.77806912737185,36.730942304791256,-11894269.17857475,-3224341.7253452577,,,,,0.3548387096774194
20,2018-02-07,73700,73800,70800,71100,6007913,2396.56,1220.15,1242.29,1102.69,-0.007260541748115051,-0.027758785724053055,-0.02789171452009844,,,0.30169829888448385,0.17814128773766402,0.2543143909179393,,,-0.005022587538334678,-0.01598921026102542,-0.026389405113558532,,,0.01282051282051282,0.04985754985754986,0.0379746835443038,-0.004219409282700422,0.057737679721618,0.03656821378340366,42.80464716422791,,,,76554.90849072124,69725.09150927876,2468.708909385391,43.37860608364551,20.412457912457914,22.380551547218214,0.0,-67.04545454545455,-69.15346618974681,15552011.0,9.338005170142845,-23044902.11829883,-0.16346081691581787,77846.19047619047,73027.14285714286,0.867816091954023,0.9770114942528736,76509.76,,24.74137512478873,31.780550695701343,-6220890.671450419,-4157459.9599099103,,,,,-0.8666666666666667
21,2018-02-08,71900,74200,71600,73900,5586858,2407.62,1218.9,1238.86,1105.53,0.03327740492170023,0.013161502604880724,0.009493887029574483,,,0.08794266390593136,0.16824219223427697,0.14478979643636536,,,0.022517442588688076,0.018546916881083748,0.010801873230354695,,,0.03938115330520394,0.011251758087201125,0.0040595399188092015,-0.03112313937753721,-0.07008340500270227,-0.02706359945872801,53.53918564743109,,,,76625.8039990622,69784.1960009378,2525.8543555038113,50.30490474328112,40.15151515151515,25.97603014269681,3.6465638148667603,-35.22727272727273,-2.1687269572763297,21138869.0,9.345820638104517,-18747319.041375753,-0.10349899383326056,78060.83900226757,73110.27210884354,0.9230769230769231,0.9230769230769231,76177.36959999999,,23.42618309052412,28.249802265726306,2442993.82028936,-2793826.4441281147,,,,,0.7692307692307693
22,2018-02-09,72100,74200,72000,73400,5118112,2363.77,1218.56,1237.0,1108.78,0.022853957636566332,0.009212154544204593,0.0033490533798099923,,,-0.032540080185890455,0.052141451587113787,0.054585200774215005,,,0.010345666628257536,0.009516176521431975,0.0035841182648741533,,,-0.006765899864682003,-0.02435723951285521,0.010899182561307902,-0.01907356948228883,-0.08390154179683822,-0.017711171662125342,51.67412722589154,,,,76533.44638850463,69776.55361149537,2496.910146232794,50.56684865069885,52.27272727272727,37.61223344556678,1.3812154696132597,-40.90909090909091,-2.8070175438593945,16020757.0,9.236405955859826,-17351470.314103026,-0.14333356028533184,78035.99719252781,73137.86524133463,1.0028818443804035,0.8501440922190202,75858.27481599999,,21.59277366733438,26.038880688058804,10142036.308470966,-1537858.4613462351,,,,,0.5909090909090909
23,2018-02-12,73700,74700,73400,74500,3317876,2385.38,1217.65,1232.64,1102.18,0.02588818507298265,0.025464556090846524,0.01713427537715885,,,-0.35476807265326327,-0.3136980765162989,-0.3147757708874807,,,0.016848253500985764,0.020074274748832572,0.016820637871062367,,,0.014986376021798364,0.004087193460490463,0.0026845637583892616,-0.01476510067114094,-0.35173829724710987,-0.010738255033557046,55.35852553159134,,,,76665.8039990622,69824.1960009378,2392.4118422136107,56.333502053855945,65.15151515151514,52.52525252525252,-1.7150395778364116,-28.409090909090907,45.697202647875585,19338633.0,9.34071676991523,-15054479.23717995,-0.09251889880993136,77946.85460276324,73267.59236120751,1.037463976945245,0.8184438040345822,75551.94382336,,22.393047073509106,24.80356654411093,13198345.679483334,-153387.26561028324,,,,,0.6153846153846154
24,2018-02-13,75900,77800,75800,77700,7814367,2395.19,1219.13,1236.27,1101.98,0.048300053966540746,0.062782109150595,0.05843890478136494,,,0.4031839899018593,0.5408298262566249,0.5586381126564786,,,0.03955201010107528,0.051673016311797645,0.05442106753100109,,,0.042953020134228186,0.01879194630872483,0.001287001287001287,-0.02445302445302445,1.3552317808139906,-0.023166023166023165,63.96544928718214,,,,77320.95896168702,69499.04103831298,2470.4118944401885,58.99721755847172,76.54671717171718,64.65698653198653,2.9139072847682117,-1.041666666666663,167.04980842911922,27153000.0,10.65511227812838,-8021548.93717995,-0.04981379030701724,78551.91606916675,73689.7264220449,1.0554016620498614,0.7977839335180056,68200.0,,30.606733273575486,21.956059701900163,15671300.348436398,2664682.161337178,,,14.814814814814815,14.814814814814815,0.9
25,2018-02-14,78400,79500,77000,77600,3943628,2421.83,1219.58,1238.76,1094.32,0.02890479978785468,0.055495103373231776,0.054562750560576204,,,-0.23516304219866221,-0.19283968163199955,-0.2187643715896834,,,0.025155636832294746,0.04079725546565393,0.047768898986686466,,,-0.001287001287001287,0.009009009009009009,0.024484536082474227,-0.007731958762886598,-0.4953362185318401,0.010309278350515464,63.55308526309232,762.8410585720121,,,77896.5078568872,69273.4921431128,2472.9183809998417,56.160682975403255,84.57836104406901,75.42553112243377,3.054448871181939,-16.814159292035402,177.56598736016764,23209372.0,11.7184422284085,-10072235.49717995,-0.057380412472626256,78937.44787210325,74062.13342946919,1.069164265129683,0.8270893371757925,68392.0,,33.80910582118716,20.07573500714967,16194232.523168167,2922793.73405776,,,14.720394736842104,14.801326232247286,-0.32
26,2018-02-19,78900,79000,76100,76500,3350577,2442.82,1218.45,1235.02,1083.24,0.007374242823281538,0.0375695103756951,0.038696537678207736,,,-0.28846047664513585,-0.3192763662655545,-0.3169720313864371,,,0.00705753504967648,0.021208045793506672,0.02968852885691054,,,-0.014175257731958763,0.01675257731958763,0.032679738562091505,-0.00522875816993464,-0.15038208471995837,0.03137254901960784,59.04399993291529,879.2744525852613,,,78094.0972086578,69205.9027913422,2508.623286361444,50.3617601940196,85.1985004916421,82.10785956914276,4.651162790697675,-26.54867256637168,132.97480713211007,19858795.0,12.06815263722416,-12498515.393731674,-0.05505320261044795,79257.69093190294,74294.31119809118,0.9887005649717514,0.8502824858757062,68836.32,,30.541623554613743,21.134843583731527,8025989.554416857,1990678.161808107,,,13.595822568718562,14.629111423171755,-0.8275862068965517
27,2018-02-20,76400,76500,75200,75500,2507719,2415.12,1217.99,1233.88,1090.46,-0.011262441068622316,0.019443694301917364,0.02359002169197397,,,-0.40104638507947316,-0.47078295377311363,-0.48144142723475586,,,-0.004079380894043735,0.006420851561502598,0.014660313450458436,,,-0.013071895424836602,-0.00130718954248366,0.013245033112582781,-0.003973509933774834,-0.2515560752670361,0.011920529801324504,55.20909632677539,880.7048957285588,,,78272.38296247117,69247.61703752883,2408.795140869198,45.60216230730344,73.74631268436579,81.1743914066923,2.7210884353741496,-35.39823008849557,69.61909969017628,17351076.0,12.2353117203665,-13848825.624500904,-0.038136593351767265,79147.43465267408,74409.13870303487,0.9394812680115274,0.9365994236311239,69262.86720000001,14.756543410485095,29.180186234035173,23.27878946881391,-1032567.6179650192,998743.2486604825,,,11.733314944803988,14.21542621197636,-0.6923076923076923
28,2018-02-21,75800,77200,75800,76900,2653870,2429.65,1218.56,1234.82,1093.71,0.0007808433107756377,0.02903786966412418,0.03848750844024308,,,-0.34537520446926895,-0.42283190069090665,-0.43391497472756624,,,0.009546230420773082,0.02042925348244562,0.030190839890937085,,,0.018543046357615896,0.003973509933774834,0.0039011703511053317,-0.014304291287386216,0.058280453272475906,-0.014304291287386216,59.20402238011949,983.4700019436568,,,78586.73891688732,69513.26108311268,2350.897687970088,51.88135460357657,71.68141592920354,76.87540970173713,3.360215053763441,-23.008849557522126,91.82389937106922,20004946.0,12.25317735823719,-12332328.48164376,0.013876738665622924,79257.20278099085,74646.36358846012,1.0,0.8567251461988304,69672.35251200001,14.826888724531608,29.888785455004275,21.903752699455413,5648613.985742212,984678.6706764102,,,11.27784240830266,13.795771382880119,0.7857142857142857
29,2018-02-22,76100,77400,75700,75900,1879461,2414.28,1219.13,1235.02,1101.33,-0.007583682008368201,0.00796812749003984,0.021809369951534735,,,-0.34446195760033566,-0.5544229436903378,-0.5867965626125025,,,-0.0023907270335371805,0.005850314360712716,0.01517061426271138,,,-0.013003901170351105,-0.010403120936280884,0.019762845849802372,-0.002635046113306983,-0.29180366785110046,0.002635046113306983,55.402931011805066,973.0042589276272,,,78700.67868092672,69859.32131907328,2298.269293316287,55.21852835859237,69.91150442477877,71.77974434611603,5.124653739612189,-31.85840707964602,73.48554033485507,18125485.0,11.902742813480671,-13769563.363996701,0.018254222033108607,79261.27870661077,74765.7575324163,1.0238095238095237,0.8452380952380952,70065.45841152001,15.011531607841547,28.80483018569725,20.593744758859092,7387693.311234182,432106.7288727686,71.01994653581923,,9.961271745502026,13.247985720397534,-0.11764705882352941
30,2018-02-23,76100,77600,76000,77300,2404473,2451.52,1219.81,1235.23,1095.85,0.011515310128238681,0.018177028451001054,0.03723582690372358,,,-0.060466470252655106,-0.37670718888778665,-0.4631182069567801,,,0.01061700417703274,0.01987833898304605,0.03056891434839728,,,0.01844532279314888,0.002635046113306983,0.0038809831824062097,-0.016817593790426907,0.2793417900132006,-0.015523932729624839,59.33887743703471,1065.397146776304,,,79043.79408692186,70006.20591307814,2250.3479046515495,54.83129724771538,75.2212389380531,72.27138643067848,10.113960113960115,-19.469026548672563,87.57932910244838,20529958.0,12.126921400662484,-12266767.738996701,0.03281931364445919,79398.29978217164,75007.11395790047,0.9910714285714286,0.8720238095238095,70442.84007505921,15.297746581449186,27.77372090422619,19.34760353458774,4989962.396983318,644934.385282848,76.44022105369086,,9.986853245564397,12.78210965256423,0.75
31,2018-02-26,78300,78500,77200,77500,2327486,2457.65,1220.83,1240.21,1090.97,0.011485251892456277,0.01599370739381227,0.0387347540544163,,,-0.011516087348612328,-0.34098352012846633,-0.4401066986241973,,,0.008782461360175742,0.018347959049584143,0.029975179239741027,,,0.00258732212160414,0.0129366106080207,0.012903225806451613,-0.003870967741935484,-0.03201824266689624,0.01032258064516129,59.883570416926325,1141.5978748995985,,,79282.85779796475,69937.14220203525,2174.8794302567744,60.88556545596425,76.99115044247789,74.04129793510326,10.398860398860398,-17.699115044247794,101.78970917225935,22857444.0,12.526089794839171,-13520029.431304393,-0.06345659365172145,79465.12837434578,75244.53167619566,1.0965732087227413,0.8193146417445483,70805.12647205684,16.09159155034795,29.741559587543666,18.42923225149581,15626073.672609733,274604.7621451728,77.33211745430724,74.93076168127244,10.16436139037855,12.408145615109133,-0.6153846153846154
32,2018-02-27,78700,79200,78400,78700,3395415,2456.14,1220.83,1241.98,1088.02,0.018638363965829668,0.02460617107147507,0.05256118764210245,,,0.34092651238615856,0.01069442979273736,-0.17426262335513212,,,0.01613695286139498,0.027740957278025814,0.041368614355843145,,,0.015483870967741935,0.015483870967741935,0.0063532401524777635,-0.0038119440914866584,0.4588336943809759,0.0,63.07935587772515,1284.0161334019067,,,79762.03365373271,69777.96634626729,2137.4672372589425,67.51533769405066,85.25073746312684,79.1543756145526,10.68917018284107,-7.079646017699115,120.45337454920161,26252859.0,13.353039063080672,-14368883.181304393,-0.08397146360980434,79716.06852916999,75573.62389751036,1.1560509554140128,0.6878980891719745,71152.92141317457,17.181682798501846,30.4580527518394,17.274486147165273,22742471.8280146,-171947.61887888983,87.40730763466281,80.39321538088697,11.259025788334455,12.243985639855607,2.7755575615628914e-19
33,2018-02-28,78600,79200,76600,76800,3102987,2427.36,1220.71,1241.25,1100.72,-0.005696530295183843,-0.003115264797507788,0.02612064934197341,,,0.18345886008215828,-0.07040485910373287,-0.24062021007352224,,,-0.005612333792962234,0.0023951085815852678,0.014659429220658436,,,-0.0241423125794155,-0.0012706480304955528,0.03125,-0.0026041666666666665,-0.08612437654896382,0.0234375,55.53565774424862,1229.3977760073903,1022.1892887602573,207.208487247133,79911.15238618027,69778.84761381973,2173.640711340964,70.12875565608313,81.39558539314413,81.21249109958295,3.9242219215155614,-31.034482758620683,76.46622123236783,23149872.0,13.53771764628304,-16994487.56591978,-0.0856361926341413,79933.58581210618,75690.42162155699,1.1521035598705502,0.6957928802588996,71486.80455664759,16.610748297028596,27.608770700301452,22.134879096803097,19695005.54501856,-1174416.1135955509,80.20067099429836,81.64669869442281,10.26795687434099,11.961695816210662,-0.6923076923076923
34,2018-03-02,76300,77800,75900,77400,2673152,2402.16,1219.13,1239.28,1098.18,-0.0018055197317513542,0.00506427736657577,0.03117505995203837,,,-0.03867749107725511,-0.05337513307946006,-0.3228590850710026,,,0.0014365140382753313,0.00835146126087551,0.020391500987492022,,,0.0078125,-0.006510416666666667,0.00516795865633075,-0.01937984496124031,-0.1385229780208554,-0.014211886304909561,57.27337061522077,1220.4586324531992,1061.8431574988458,158.61547495435343,80176.40498787966,69943.59501212034,2152.3840836501818,62.96218474170384,78.43453091422252,81.69361792349783,5.449591280653951,-26.582278481012654,56.054582044863146,25823024.0,13.632840362056129,-15446873.250130305,-9.657349715890867e-05,80054.19668714367,75853.23860998012,1.0684931506849316,0.8321917808219178,71807.33237438169,15.583671027577825,25.715579164613924,23.143384560296298,5269072.142470122,-985329.023356121,67.40955579097586,78.33917813997901,9.954670477783742,11.674977910721102,0.5789473684210527
35,2018-03-05,77500,78900,77100,78300,3415061,2375.06,1219.92,1242.39,1100.01,0.0072034988422948285,0.01582771146860405,0.0398406374501992,,,0.14491010889627198,0.23242014736739003,-0.10796944926991414,,,0.008682889126043425,0.016366467473992216,0.029095087520076494,,,0.011627906976744186,0.0012919896640826874,0.007662835249042145,-0.01532567049808429,0.27754089554204175,-0.010217113665389528,59.81056635808862,1271.3415412645554,1103.742834251988,167.5987070125675,80549.76189936267,70050.23810063733,2125.180689955212,61.52602098944424,75.4610795867889,78.43039863138519,5.100671140939597,-16.000000000000004,80.01755412521936,29238085.0,13.94359070215848,-14308519.583463639,0.004885715659276906,80229.98747884427,76086.26350426773,1.103942652329749,0.8172043010752689,72115.03907940642,15.344157991210482,28.02994436351965,21.630135829009966,7604156.429869865,-456196.40855913237,57.30474480269493,68.30499052932305,10.432780893378641,11.497521193957894,0.4444444444444444
36,2018-03-06,80100,82500,80000,82400,7588369,2411.41,1219.69,1240.11,1093.61,0.046747967479674794,0.06089867387665766,0.08850726552179657,,,0.8806381705184997,1.3752255736377557,0.8697747244153712,,,0.04017654816103951,0.05622280445874086,0.07448962235060777,,,0.05236270753512133,0.022988505747126436,0.0012135922330097086,-0.02912621359223301,1.222030294627241,-0.027912621359223302,68.8774257830544,1623.7843724841077,1207.751141898412,416.0332305856957,81769.59636219741,69630.40363780259,2284.434046794064,73.49240363655832,85.43960680669541,79.77840576923562,6.048906048906049,-1.098901098901095,161.30205491907589,36826454.0,16.035921696690643,-7327220.103463639,0.10288840465824928,81236.65533800196,76687.57174195652,1.1237458193979932,0.725752508361204,72410.43751623016,16.809979169962205,36.170178910583736,18.577758445304998,14638073.335270269,2023061.8964541033,70.58368620569162,65.0993289331208,14.059840635082036,11.8635668284042,0.92
37,2018-03-07,83600,83900,82400,82700,4992841,2401.82,1220.15,1242.6,1086.6,0.03998993963782696,0.054981502742696774,0.08494588389635946,,,0.14659814875799235,0.45001142069197053,0.22046646892589866,,,0.028885758501993757,0.048615813303719495,0.07040904854716272,,,0.0036407766990291263,0.014563106796116505,0.014510278113663845,-0.0036275695284159614,-0.3420402987783014,0.010882708585247884,69.42103874844159,1905.3417545223929,1347.2692644232084,558.0724900991845,82789.10694611233,69660.89305388767,2224.5436039304045,74.58366789378576,89.70266515094102,83.53445051480844,6.572164948453608,-13.793103448275868,179.7593772116066,41819295.0,17.22297657228554,-10322924.703463638,0.10337289218061717,81661.73578200178,77260.18395700828,1.1561461794019934,0.6976744186046512,73015.81126525634,18.620887216117897,39.11302542562338,17.621347060207327,16056581.973805636,1900210.4761000555,88.73220496982826,72.20687865940494,17.089432260040073,12.610119032923611,-0.6
38,2018-03-08,83900,84300,81800,83500,4440076,2433.08,1220.71,1242.6,1088.32,0.03264902300272075,0.056293485135989876,0.08596696579529198,,,-0.039339623935594585,0.22588604021593886,0.08030775494650225,,,0.025561543702461286,0.04756785673290943,0.07251412979478011,,,0.009673518742442563,0.014510278113663845,0.009580838323353293,-0.02035928143712575,-0.1107115167496822,0.004790419161676647,70.88164945796417,2168.039512478077,1511.423314034182,656.616198443895,83571.58663791767,70208.41336208233,2245.4713495437145,73.04623717111203,92.10559555387142,89.08262250383594,9.15032679738562,-8.791208791208794,176.9668158090978,46259371.0,17.379598485934903,-8724497.343463639,0.13580375299314193,82312.99904085873,77854.45215157891,1.1023890784982935,0.7508532423208191,73886.54636403584,19.813091269455594,35.80458371629298,18.160896256560925,10627030.948000876,2185797.1935824845,100.0,86.43863039183996,20.05506034670076,13.67368207774892,-0.16
