,Date,Open,High,Low,Close,Volume,U001,FTG01P,FTG02P,FRG01P,close_ma5_ratio,close_ma10_ratio,close_ma20_ratio,close_ma60_ratio,close_ma120_ratio,volume_ma5_ratio,volume_ma10_ratio,volume_ma20_ratio,volume_ma60_ratio,volume_ma120_ratio,close_ema5_ratio,close_ema10_ratio,close_ema20_ratio,close_ema60_ratio,close_ema120_ratio,close_lastclose_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,volume_lastvolume_ratio,open_close_ratio,RSI,MACD,MACD_Signal,MACD_Hist,Bollinger_High,Bollinger_Low,ATR,MFI,Stoch_Osc,Stoch_Signal,ROC,Williams_%R,CCI,OBV,Hist_Volatility,ADI,CMF,Keltner_High,Keltner_Low,Vortex_Pos,Vortex_Neg,Parabolic_SAR,ADX,DMP,DMN,EoM,Chaikin_Oscillator,Stoch_RSIk,Stoch_RSId,TSI,TSIs,BoP
397,2019-08-23,43800,44200,43650,43950,5017381,1948.3,1265.65,1408.43,1249.77,-0.003627295397868964,0.003424657534246575,-0.00857207308820212,-0.024020133979791945,-0.019711712716424568,-0.2642855454480989,-0.3551358743266183,-0.46381118986490516,-0.458134183172842,-0.5078859002745303,-0.0019479029841630766,-0.0017406214284369204,-0.008791919575360983,-0.018601378433087574,-0.01727476453465261,-0.0022701475595913734,-0.0056753688989784334,0.005688282138794084,-0.006825938566552901,-0.3775870446710201,-0.0034129692832764505,45.24540164356382,-426.931591493274,-488.70188312109565,61.77029162782162,46699.2614883124,41960.7385116876,872.7436501748966,43.349091647963974,60.45893719806765,54.08734657061717,1.0344827586206897,-36.95652173913043,-31.122031122030734,89300949.0,10.689201390987579,-51357064.96202896,-0.1753694101498751,46060.88498219133,44339.832239030555,0.796812749003984,0.9760956175298805,42719.0272,24.80136686769242,18.193827151620614,26.90501768926606,-396645.978170432,-3197252.2854340523,87.05259205192385,88.22414165632027,-12.29288578295323,-11.763807167389851,0.2727272727272727
398,2019-08-26,43050,43800,42950,43600,7954949,1916.31,1267.58,1416.05,1255.65,-0.011562004080707322,-0.005587866347360018,-0.012513447709642715,-0.03216855657707315,-0.027400825370859257,0.10364526030642719,0.045671284190499,-0.15025230858459981,-0.13494941598326202,-0.21806532832149586,-0.006619158143387581,-0.007942465817427118,-0.015120431918474144,-0.025572863013933734,-0.02469614736696346,-0.007963594994311717,-0.020477815699658702,0.0045871559633027525,-0.014908256880733946,0.5854783601245351,-0.01261467889908257,42.76451997647521,-433.1916169339238,-477.5998298836613,44.4082129497375,46153.36856140035,42151.63143859965,881.8333894481196,45.53323267356764,54.17874396135267,56.64526138015007,0.9259259259259259,-52.17391304347826,-62.84838350055705,81346000.0,9.063444024235764,-47145621.37379366,-0.19485458847238585,46016.99117436359,44269.372025789555,0.8073770491803278,0.9508196721311475,42802.266112,25.10308771072038,16.7201257724155,30.3957145250053,-414404.9020986647,-1424581.0474560931,75.43157837499298,85.55087994643445,-12.6363694506058,-11.888458922134987,0.6470588235294118
399,2019-08-27,43650,44200,43600,44050,16883932,1924.6,1265.3,1408.85,1249.36,0.0004542357483533954,0.0038742023701002735,0.0,-0.02273987798114254,-0.017371664389482195,0.8975334124117798,0.9982685390216879,0.7118634209758246,0.8178415873338093,0.650578903606906,0.0024194866801837793,0.0018783012127261587,-0.004485565478483031,-0.015014628764025878,-0.01439160085973341,0.010321100917431193,0.0011467889908256881,0.00340522133938706,-0.01021566401816118,1.1224437768237105,-0.009080590238365494,46.80325892199655,-397.26210276994243,-461.53228446091754,64.27018169097511,45840.2513789969,42259.7486210031,861.7024330589653,57.932312466209474,58.6619480957196,57.766543085046656,3.28253223915592,-34.883720930232556,-13.052208835341322,98229932.0,8.128269598169814,-38703655.37379366,-0.11401337935688062,45943.94439585277,44248.47945190483,0.960352422907489,0.8546255506607929,42882.17546752,24.74780410201427,19.20423856611685,28.883970528857,303684.9632254065,2116190.0996672586,76.97620949901301,79.82012664197661,-11.783762907834854,-11.87350234866354,0.6666666666666666
400,2019-08-28,44100,44400,43750,44150,5758333,1941.09,1265.53,1410.42,1251.01,0.0043221110100090995,0.0035231276281395612,0.005007967220578192,-0.02064809508845228,-0.015086026602716043,-0.34078635175584304,-0.30600889949331456,-0.416775058732865,-0.36902562886552864,-0.4346262301722906,0.0031251934944284796,0.003395110663646451,-0.0020140657374569013,-0.012364777693127351,-0.011955631562259024,0.0022701475595913734,0.0011350737797956867,0.0056625141562853904,-0.009060022650056626,-0.6589459730114999,-0.0011325028312570782,47.68667429525951,-356.6077870828376,-440.5473849853016,83.93959790246402,45308.18721514905,42551.81278485095,846.5808306976087,56.548270868922465,60.903269295584785,57.914653784219034,2.317497103128621,-30.23255813953488,18.626813948451648,103988265.0,6.27446945207855,-37374809.29687058,-0.10460858112391555,45896.90207243822,44239.10045648532,0.9196428571428571,0.84375,42950.0,24.1107277514432,19.838491134924435,27.299902664085117,244835.47384654245,3795121.1298144087,81.40941815521698,77.93906867640764,-10.831846884892464,-11.724694425267671,0.07692307692307693
401,2019-08-29,44200,44200,43050,43400,10768862,1933.41,1265.65,1409.37,1253.69,-0.009810631987223362,-0.01285113158194018,-0.00986710773969087,-0.037267080745341616,-0.03174529398094347,0.16085159413624556,0.267030939494244,0.10245658915338957,0.1781670238450228,0.05470226234967352,-0.009320190399338834,-0.011196055657084402,-0.017192031689799887,-0.028213746409368395,-0.028278468110313315,-0.01698754246885617,0.0011325028312570782,0.018433179723502304,-0.008064516129032258,0.8701353325693391,0.018433179723502304,42.04692141088835,-380.5212686717714,-428.5421617225956,48.02089305082421,45063.0588161483,42601.9411838517,868.253628504925,59.34125589737169,53.06934841818565,57.54485526983003,-0.6864988558352403,-75.67567567567568,-46.21473254180982,93219403.0,5.614823777554568,-41588711.818609715,-0.09024026923061537,45878.149494110774,44159.18612729625,0.9,0.8304347826086956,43024.0,24.233945865285047,17.961631321470872,30.47582719226559,54025.30662097576,2796158.3734290227,75.57295062579128,77.98619276000709,-11.594654216837263,-11.706117252634757,-0.6956521739130435
402,2019-08-30,43750,44300,43750,44000,9899073,1967.79,1264.28,1403.84,1248.64,0.0036496350364963502,0.0005685048322910744,0.005197327088925696,-0.023993493289955214,-0.018423156290085754,-0.03452216631614596,0.1596329532805616,0.0026962393192088148,0.08809700508371893,-0.029836895989747064,0.002912980307541216,0.0020233084628517085,-0.0032626282259080237,-0.014301288626676935,-0.014602748741896902,0.013824884792626729,0.008064516129032258,0.006818181818181818,-0.005681818181818182,-0.08076888718603693,-0.005681818181818182,47.405818428886455,-347.0572298178304,-412.2451753416426,65.18794552381223,44836.208136661706,42708.791863338294,870.5212264688591,59.47705112976588,50.282840980515424,54.751819564761966,2.3255813953488373,-43.24324324324324,39.63324460218783,103118476.0,4.860166253523129,-42488627.54588244,-0.09688686288162361,45870.706685147845,44144.025543744225,0.9316239316239316,0.8162393162393162,43050.0,24.186914540354543,17.455738332809204,28.225267114081106,185113.84257951565,1846958.753191039,75.17823632893167,77.38686836997998,-10.6593148659251,-11.556574054533376,0.45454545454545453
403,2019-09-02,44850,44850,43650,43800,7185537,1969.19,1262.8,1398.63,1248.12,-0.0018231540565177757,-0.004432321854756222,0.0019444126729955393,-0.028286189683860232,-0.022730442058290334,-0.2885006312513074,-0.16963965840199574,-0.25338574779801754,-0.20360969744181165,-0.2933273881655475,-0.0010977455637966424,-0.0020720524185262506,-0.0070562753757924404,-0.01817713603209334,-0.01877234589229225,-0.004545454545454545,0.019318181818181818,0.023972602739726026,-0.003424657534246575,-0.27412021307449697,0.023972602739726026,45.88277595918211,-332.8383135668191,-396.3638029866779,63.525489419858786,44632.115041856974,42797.884958143026,894.0554245782288,59.05861599240105,41.939307728781436,48.43049904249418,0.2288329519450801,-55.263157894736835,68.35505286451937,95932939.0,4.195882611721259,-47877780.29588244,-0.13264525490397525,45902.067953229,44111.26120624477,0.91701244813278,0.8298755186721992,43050.0,23.294452887817773,20.176336205035014,25.51927311944711,235204.26868497726,-423985.9440146014,69.12370918379817,73.29163204617369,-10.32526723494592,-11.380673080306597,-0.875
404,2019-09-03,43550,43650,43100,43250,9774941,1965.69,1263.14,1400.72,1253.59,-0.010750228728270814,-0.014245014245014245,-0.009844322344322344,-0.039937845687119576,-0.03489442414437533,0.12648929698484426,0.11235740146371423,0.039643422382582665,0.08141699936973384,-0.03997975724945304,-0.009135565342239731,-0.011979807728749198,-0.017698156825358705,-0.029535307556678648,-0.03059547670155506,-0.012557077625570776,-0.005707762557077625,0.009248554913294798,-0.003468208092485549,0.36036332427207596,0.006936416184971098,41.896431896738335,-361.7797516770879,-389.44699272476,27.667241047672064,44611.87982057792,42748.12017942208,880.1943228226397,57.83570724068911,39.09435751541017,43.772168741569025,-1.4806378132118452,-84.21052631578947,-73.3652312599672,86157998.0,4.266848995320132,-52320935.29588244,-0.13672813060928962,45782.82338625481,44029.236329459556,0.9166666666666666,0.8916666666666667,44850.0,23.057648057136735,19.030206556053933,28.53293465283766,180464.37045054935,-2728195.734324679,53.24785705682141,65.84993418985042,-11.215669218024848,-11.357101099980634,-0.5454545454545454
405,2019-09-04,43250,44100,43150,44100,12441837,1988.53,1262.69,1398.94,1245.44,0.008922443376801648,0.006045397513402532,0.008922443376801648,-0.020797868403523004,-0.015972777478197864,0.24243807450532004,0.32718559513917306,0.34214613434762153,0.361952475051744,0.22756599892542817,0.006868378701787266,0.006077360492783095,0.0014539083621885195,-0.010123027846082086,-0.011354959221868015,0.019653179190751446,0.0,0.0,-0.021541950113378686,0.2728298820422548,-0.01927437641723356,49.23675815461789,-312.52555359622784,-374.0627048990536,61.53715130282575,44655.30418384789,42764.69581615211,885.1804426210231,59.0831933688277,40.35087719298247,40.4615141457247,1.146788990825688,-39.473684210526315,8.401920438958022,98599835.0,4.325345156018711,-39879098.29588244,-0.11537700496886136,45803.506873278166,44035.97572665389,0.9145299145299145,0.9572649572649573,44850.0,22.183277930526966,21.202588792286964,26.345625343180615,-81139.9516053247,535957.1000325382,57.929470817274456,60.10034568596467,-9.708916568406426,-11.121646166898605,0.8947368421052632
406,2019-09-05,44800,46100,44450,45700,18297430,2004.75,1261.78,1395.61,1236.98,0.03463889517772244,0.038636363636363635,0.04254591080187065,0.014315836200199756,0.019444547719076423,0.5883511706785373,0.7596681742152689,0.8892836027036822,0.9681439908795231,0.803105417144602,0.028519924119662175,0.03456976423888143,0.03406639582707922,0.024924197453432363,0.024099289522826486,0.036281179138321996,0.015873015873015872,0.0087527352297593,-0.02735229759299781,0.4706373343421876,-0.019693654266958426,59.58640983727973,-142.7392097596894,-327.79800587118075,185.05879611149135,45088.43527954191,42581.56472045809,964.8104110052425,69.07020596475506,54.53912559175719,44.66145343338329,2.81214848143982,-12.698412698412698,275.2989209682127,116897265.0,5.718878884644283,-30453149.508003652,-0.023042651580602296,46174.60145677548,44194.45422887733,1.0114503816793894,0.8091603053435115,43100.0,21.944984168828157,32.869930791577524,22.44469235118434,1105349.75541418,4821734.501137145,66.66666666666667,59.28133151358751,-4.564599603510301,-10.184925229271705,0.5454545454545454
407,2019-09-06,46500,46500,45850,46300,9896562,2009.13,1261.43,1393.31,1232.34,0.037418776607663004,0.04668249123996835,0.05185437610041461,0.026664449248849715,0.032329988851727984,-0.1408683546325288,-0.09090302815718354,0.06034574490439784,0.07806139577013903,-0.026117043715038937,0.02762862839390116,0.03905575911473024,0.042910651149378726,0.037075499532705725,0.03690131926332325,0.01312910284463895,0.0175054704595186,0.004319654427645789,-0.009719222462203024,-0.45912830381097236,0.004319654427645789,62.66078929158308,39.77418452544953,-254.2835677918547,294.0577523173042,45557.71914025255,42477.28085974745,953.0382387905814,70.05937486009984,80.73136675805323,58.540456514264314,4.044943820224719,-5.633802816901412,315.1450309082263,126793827.0,6.998212712001134,-26646779.508003652,0.08716047473483392,46338.925127558774,44394.98239755568,1.0919540229885059,0.8007662835249042,43150.0,22.039696382340228,33.89702609351043,21.09893958236912,1199482.7246243528,7347785.30148565,100.0,74.8653791613137,0.6819001699628134,-8.632521600809632,-0.3076923076923077
408,2019-09-09,46450,47000,46300,46900,9434157,2019.55,1262.12,1396.13,1230.9,0.036464088397790057,0.05239537753842702,0.06096595407759303,0.038855560682971794,0.04512534818941504,-0.2117830639178489,-0.14499726048413125,0.01216330432753398,0.027482674778312975,-0.07300758058674098,0.02692953774183414,0.04256513520147364,0.05077893687676582,0.04877790858583582,0.04946528715591095,0.012958963282937365,0.0032397408207343412,0.0021321961620469083,-0.01279317697228145,-0.04672380165960664,-0.009594882729211088,65.48816047841962,230.17898991095717,-157.39105625129233,387.57004616224947,46139.657592443764,42270.342407556236,934.9640788769672,70.3919885941382,93.0662162274056,76.11223619240536,6.469920544835414,-2.4691358024691357,276.69200144770207,136227984.0,8.753116581580201,-19908095.93657508,0.1407447051942723,46525.69416302936,44633.55550255037,1.125984251968504,0.7755905511811023,43284.0,22.50232577322158,35.90413771325013,19.970610694712082,1317842.105297078,9857315.828765891,100.0,88.88888888888887,5.93641089764001,-6.551245529602541,0.6428571428571429
409,2019-09-10,47100,47200,46550,47000,9231792,2032.08,1262.0,1395.4,1231.17,0.021739130434782608,0.04770396790013375,0.05927428442641424,0.03988052436528569,0.04678031533328997,-0.22162603623790164,-0.10099087605933457,-0.013599069804674714,0.01031861474317459,-0.09243517598982369,0.019226152218169673,0.03634880096346791,0.047728931011773335,0.04925912458263857,0.05080494113738849,0.0021321961620469083,0.0042643923240938165,0.00425531914893617,-0.009574468085106383,-0.021450247223996802,0.002127659574468085,65.95092120462463,384.7106295729827,-48.97071908643733,433.68134865942005,46638.34741607195,42101.65258392805,914.6095018143253,71.05676384275753,95.73039300922945,89.84265866489609,6.939704209328783,-4.705882352941182,213.1124913733612,145459776.0,10.224689727617529,-16357406.705805851,0.17421486011697374,46694.675671312274,44858.931168974144,1.0984251968503937,0.7755905511811023,43506.96,23.077976116775357,35.643473032469366,18.956837140782913,1148402.918214673,11117587.088010207,100.0,100.0,10.174301826860932,-4.161881621536331,-0.15384615384615385
410,2019-09-11,47300,47400,46800,47150,16141619,2049.2,1260.9,1390.84,1228.35,0.011585496674533362,0.04406554472984942,0.057708485222365546,0.04212329397896604,0.049867792364429245,0.28104915179878087,0.42755466636644446,0.6467177402655333,0.7406583662424926,0.5933825490485624,0.014874546111284337,0.03221379225415772,0.045985001313295075,0.05079536301707568,0.053215753048518805,0.0031914893617021275,0.006382978723404255,0.005302226935312832,-0.007423117709437964,0.7484816598987499,0.003181336161187699,66.67279816293627,513.3640722760174,63.496239186053614,449.86783308996377,47056.103437422025,42098.896562577975,892.1373945418721,78.1475183087566,95.73566810549994,94.84409244737833,8.142201834862385,-5.61797752808989,177.12811693895082,161601395.0,11.120423699947397,-13667136.872472517,0.2104298848502384,46852.325607377774,45077.12820050042,1.144578313253012,0.7469879518072289,43802.4032,23.760743662345526,35.532496867013734,18.046174856663125,1358775.8122218333,11478457.814851653,100.0,100.0,13.795238400241317,-1.5965787612823819,-0.25
411,2019-09-16,47000,47100,46400,47100,15550926,2062.22,1256.77,1374.72,1220.09,0.004478566858605247,0.034482758620689655,0.05257276942845969,0.04034751877484901,0.048647445174217964,0.2904249893984001,0.31950910667561083,0.5332683420735681,0.6616300518071988,0.531275834945883,0.009156768690478635,0.025317902551374897,0.040429117061318666,0.04797402071716655,0.051193652006217366,-0.0010604453870625664,-0.003181336161187699,0.0,-0.014861995753715499,-0.03659440852866122,-0.0021231422505307855,66.1692080687047,604.3220222880627,171.66139580645546,432.66062648160727,47420.78917253639,42074.21082746361,881.9847235031664,72.61673167263139,94.31152236175372,95.25919449216104,6.923950056753689,-6.741573033707871,130.4608917579945,146050469.0,11.948328610699539,1883789.1275274828,0.3001687221730346,47018.77078762751,45269.78265759561,1.1225296442687747,0.7312252964426877,44162.16288,23.821767325955133,33.37426604152368,20.189503918319993,1520289.6772261795,15530612.492663909,99.32248594107655,99.77416198035884,16.571999012897155,0.9989323493146944,0.14285714285714285
412,2019-09-17,47000,47100,46800,46900,7006280,2062.33,1257.91,1380.25,1228.35,-0.002339927674962774,0.02357049323439546,0.0446015925162871,0.03539627640002949,0.043923430776079596,-0.3893220951240913,-0.39055200777035143,-0.30050842199728633,-0.2511841500039444,-0.3091423415939238,0.0032424692897323106,0.017087323473171833,0.03247016404915492,0.04203702011532695,0.04592211817221464,-0.004246284501061571,-0.0021231422505307855,0.0042643923240938165,-0.0021321961620469083,-0.5494621992285218,0.0021321961620469083,64.08412375193267,652.7440968298397,267.8779360111323,384.8661608187074,47697.40624843052,42097.59375156948,840.4143861100807,77.37551216933382,92.04873218821304,94.03197421848893,6.22876557191393,-11.494252873563216,113.4393556753811,139044189.0,12.47243721111651,-451637.5391391837,0.24472596830275523,47064.60214118679,45425.041452110316,1.2343096234309623,0.694560669456067,44485.946592,23.87843215644977,32.523301498832836,19.674719504855066,2001233.911742758,15033347.967587352,95.83976591238627,98.3874172844876,18.312210496645605,3.472257798933396,-0.3333333333333333
413,2019-09-18,46900,47700,46800,47700,10413027,2070.73,1258.71,1384.41,1229.08,0.011235955056179775,0.032244103008006925,0.05759104262513164,0.05228325612177366,0.06124794897703775,-0.1076125618756347,-0.11894805801484813,0.017275979091765054,0.11102533171021171,0.02620548979914666,0.013478776428986665,0.02799989272164035,0.04509682244408385,0.05773737630707034,0.06264305153648202,0.017057569296375266,0.0,0.0,-0.018867924528301886,0.4862419143967983,-0.016771488469601678,68.37671330975527,747.0606042704821,363.7144696630023,383.3461346074798,48086.704249041984,42118.295750958016,844.6705013879324,76.56292034686379,93.921391364243,93.42721530473659,9.90783410138249,0.0,118.36836836836858,149457216.0,13.232988189310944,9961389.460860817,0.31279639479389076,47296.5447944071,45641.70417095695,1.1755102040816328,0.6857142857142857,44777.3519328,24.443641386073857,35.12186580802281,18.17732685924655,2053178.6850508866,16776489.437548093,95.83976591238627,97.00067258861635,21.17333589975087,6.000983241907321,0.8888888888888888
414,2019-09-19,48050,49200,47850,49150,16461413,2080.35,1258.14,1383.79,1232.48,0.032563025210084036,0.050213675213675216,0.08409153570443893,0.08281774954561304,0.09273823750104215,0.2551924172145462,0.3182308173459447,0.5474820100094032,0.724541187145409,0.6131426496278111,0.029095045197281892,0.04796009794841897,0.06904002784954487,0.08668808801443575,0.09322995868527129,0.03039832285115304,0.007337526205450734,0.001017293997965412,-0.026449643947100712,0.5808480089411081,-0.022380467955239063,74.35859048704759,928.1113083419841,476.5938373987987,451.5174709431854,48783.63914402774,41891.36085597226,891.4797512887966,78.28398651267791,95.89757966545186,93.95590107263598,11.704545454545455,-0.8130081300813052,154.51949111679824,165918629.0,15.202157790031372,25203438.534934893,0.34432027455177505,47758.778623511185,45975.82758324677,1.2213740458015268,0.6183206106870229,45128.069700864,25.96241745734409,42.91927080053912,15.992677424299993,2658955.3416870907,20814200.249960322,96.51727997130972,96.06560393202743,25.914790666036758,8.845812873925812,0.8148148148148148
415,2019-09-20,49400,49600,49100,49200,15460210,2091.52,1258.14,1384.62,1226.29,0.024786502811914184,0.039949270767279645,0.07959844204289868,0.0824884032195962,0.09296901032989004,0.1912288346321918,0.2088354884507894,0.39507753128303813,0.5962863133962905,0.5044160531091745,0.019894736307870614,0.03975793398391755,0.06302779007041866,0.08467136696253068,0.09263826383923696,0.001017293997965412,0.00508646998982706,0.008130081300813009,-0.0020325203252032522,-0.060821206539195635,0.0040650406504065045,74.53745287213086,1063.371987505212,593.9494674200814,469.4225200851306,49380.186305356605,41764.813694643395,863.5169119110242,85.14854342544203,97.67771523869085,95.83222875612859,12.32876712328767,-6.153846153846154,151.64977786652025,181378839.0,16.710456109963705,15927312.534934893,0.28637873148388826,47991.2758974625,46282.89162293755,1.3895582329317269,0.5502008032128514,45698.13994274304,27.587341753809,44.45289653369687,15.331234616418156,3192788.2983325124,17622296.37776893,100.0,97.45234862789867,29.673650374169963,11.821218231103547,-0.4
416,2019-09-23,49250,49300,49000,49300,7568553,2091.7,1257.91,1383.37,1233.0,0.017543859649122806,0.0341934130480386,0.07559725100905422,0.08325856481057618,0.0942485364703271,-0.3350358673966516,-0.35402357534134116,-0.3155177899148933,-0.21630187814715623,-0.2611619408771383,0.014538668390944419,0.03399946968907557,0.05861608183456544,0.08378892687366084,0.09314511080265958,0.0020325203252032522,0.0010162601626016261,0.0,-0.006085192697768763,-0.510449534644096,-0.0010141987829614604,74.91434515446655,1165.2044627754876,708.2004664911627,457.0039962843249,49901.706283960055,41768.293716039945,823.2657039173779,80.18787101850097,96.13925370022933,96.57151620145737,13.988439306358382,-4.61538461538461,128.45831392640898,188947392.0,17.744982148838464,23495865.534934893,0.34053873388570893,48173.05914532322,46570.23527789589,1.371308016877637,0.5907172995780591,46322.43755190415,28.940247461811328,43.29584351418368,15.799806617394335,2977417.9958569747,17122666.53207528,100.0,98.83909332376992,32.811655574681204,14.819852137328926,0.16666666666666666
417,2019-09-24,49050,49650,48850,49500,7871955,2101.04,1258.48,1385.77,1234.24,0.010822952828262202,0.03146488851844134,0.07346164272160477,0.08645949554624763,0.0977841024598495,-0.3187422352008107,-0.31631408293692576,-0.2971512301521989,-0.17817488818141708,-0.2318625795860547,0.01235944310187797,0.031034280427287484,0.056580178273418734,0.08504840097873592,0.09581235302000993,0.004056795131845842,-0.005070993914807302,0.0030303030303030303,-0.013131313131313131,0.04008718707525732,-0.00909090909090909,75.68938844623791,1247.6634737390923,816.0930679407487,431.5704057983436,50379.33430660252,41845.66569339748,821.6038679232794,80.3701563809506,95.64689763163047,96.4879555235169,12.244897959183673,-2.2900763358778664,119.29318860814614,196819347.0,18.506193793884602,28415837.409934893,0.35612682173185384,48451.8154171972,46849.26048952485,1.3799126637554586,0.5938864628820961,46846.847543599484,30.39679608514457,43.327430268096,14.700924141701226,2781612.1385394824,16927112.052511938,100.0,100.0,35.63826018424002,17.7939104297448,0.5625
418,2019-09-25,49200,49350,48800,48900,9187141,2073.39,1259.27,1388.27,1236.72,-0.006299532615322089,0.014733347167462128,0.05439059888954773,0.07254482645171903,0.0838466582318227,-0.18768706695286902,-0.2003735896127834,-0.18421214101378666,-0.03455082577179463,-0.10331401858611908,5.8944628799356425e-05,0.015115605826128656,0.03943985511064493,0.06937550762742302,0.08105508091240476,-0.012121212121212121,-0.006060606060606061,0.009202453987730062,-0.002044989775051125,0.16707234733938392,0.006134969325153374,68.81995613192191,1250.1864769300737,902.9117497386138,347.2747271914599,50645.576264548254,42109.423735451746,812.9178773573306,80.0944088524834,93.85202583675868,95.21272572287285,7.00218818380744,-11.538461538461542,99.25837939908914,187632206.0,18.40580567968629,22569474.95538944,0.3095235458637344,48627.83299651175,47044.56901433201,1.4235807860262009,0.5152838427947598,47351.41498575158,31.66394460521058,40.66249747015162,14.236051415355583,3058443.80915637,13448077.888743207,91.34373124262028,97.11457708087342,36.095768453011644,20.408461575925777,-0.5454545454545454
419,2019-09-26,49000,49250,48900,49200,8494756,2074.52,1259.39,1386.92,1237.65,-0.0004063388866314506,0.016318942367279488,0.055001608234158894,0.07810017712689218,0.08997258453102933,-0.12574117305130653,-0.2558634736992961,-0.21651139311854223,-0.10277194291889781,-0.1682256403726821,0.004121008164884803,0.01739520345108339,0.04127318754008352,0.07326397966285904,0.08611313305962293,0.006134969325153374,0.002044989775051125,0.0010162601626016261,-0.006097560975609756,-0.07536457751111036,-0.0040650406504065045,70.27272218151656,1261.8476734252254,974.6989344759362,287.14873894928917,50931.638220748886,42338.361779251114,779.8523146889488,79.76335007128718,92.50587199060483,94.00159848633133,6.263498920086393,-8.653846153846157,94.95080749953563,196126962.0,18.42666761337573,28637157.8125323,0.31054900169951327,48748.99175874873,47249.8481558242,1.4516129032258065,0.5391705069124424,47765.1602883163,32.84058251670043,39.35896548389434,13.779681306964154,2922095.087385737,12732910.4682248,80.13117569361555,90.49163564541193,36.897161901395506,22.763990193850024,0.5714285714285714
420,2019-09-27,48000,48700,48000,48400,8048041,2049.93,1259.39,1385.46,1238.68,-0.013452914798206279,-0.002781497888121974,0.03313944180585944,0.05973798489216515,0.07196249607796085,-0.02259487303100872,-0.24119683919362786,-0.2654689015282112,-0.1493331075422728,-0.2089959115725033,-0.008170686040783689,0.0006971399928566164,0.021972699644505725,0.0538840103493613,0.06724522174322405,-0.016260162601626018,-0.024390243902439025,0.006198347107438017,-0.008264462809917356,-0.05258714905996123,-0.008264462809917356,61.97954810808562,1192.7862442014884,1018.3163964210466,174.4698477804418,51050.888514044374,42644.111485955626,809.8628636397391,73.1385015755954,82.30431848852903,89.55407210529752,3.1982942430703623,-32.89473684210527,62.40621126117302,188078921.0,17.94498538468168,29786877.95538944,0.30648668360798165,48944.325876963136,47359.38642669808,1.2935323383084578,0.6716417910447762,49650.0,32.418505944836056,35.1932903253331,20.259118905067115,1408879.2907913786,11648624.708174102,46.79784236028221,72.75758309883933,35.06112744152765,24.5207240863754,0.5714285714285714
421,2019-09-30,48050,49250,47900,49050,9497119,2063.05,1259.5,1384.1,1235.79,0.0008161599673536013,0.0065667966345167245,0.04073838319541693,0.07254140928223911,0.08591775362987294,0.10177920087820105,-0.05036877117288886,-0.12815425228392696,0.004137145807734635,-0.06729917488045253,0.003427008219763126,0.011536375273897944,0.03218834112367938,0.06566020601124947,0.0801216269543506,0.013429752066115703,-0.007231404958677686,0.004077471967380225,-0.023445463812436288,0.18005350618864888,-0.020387359836901122,65.53815920580999,1176.9371330523863,1050.0405437473146,126.89658930507176,51122.7935083097,43137.2064916903,848.4440876654731,73.1587117690233,80.18032308095154,84.99683785336181,4.361702127659575,-17.910447761194025,70.90277777777767,197576040.0,16.943744996009773,36470035.77020425,0.3582938528902802,49211.53293629998,47520.39724320303,1.150943396226415,0.6886792452830188,49617.0,32.47593279541164,35.82377703200637,17.956600774741602,1215107.4815887143,12272546.68303316,30.772984301573302,52.56733411849035,34.56352106896058,25.955409369601856,0.7407407407407407
422,2019-10-01,48900,49100,48650,48850,6206035,2072.42,1258.59,1379.62,1238.58,-0.0006137479541734861,-0.0015329586101175269,0.031188980948862736,0.06705985146352118,0.08105117565698479,-0.2510774962196884,-0.37444365765951926,-0.4204553031918469,-0.3436469825522077,-0.3893622805947148,-0.00044305631275357694,0.006056091153533805,0.02524761820113609,0.05918569565016681,0.0743728532835577,-0.004077471967380225,-0.0030581039755351682,0.00511770726714432,-0.0040941658137154556,-0.3465349860310269,0.0010235414534288639,63.56667161004379,1135.1529333423823,1067.0630216663283,68.08991167605404,51159.24992572788,43585.75007427212,819.9837956893673,72.63792061452538,74.85981026043872,79.11481727663978,3.605514316012725,-24.615384615384617,69.27678085916259,191370005.0,15.987123017480112,35780476.325759806,0.3654543043403457,49262.81551379522,47647.02607718369,1.183574879227053,0.7439613526570048,49548.32,32.529257728088965,34.41950715068594,17.252713141219996,1118741.3883902933,11192696.15105835,12.511049175296316,30.02729194571727,33.56021155128408,27.041809681270745,-0.1111111111111111
